InvoiceNo;StockCode;Description;Quantity;Date;UnitPrice;CustomerID;Country
576062;85048;15CM CHRISTMAS GLASS BALL 20 LIGHTS;5;20111113;7.95;12867;United Kingdom
575622;20972;PINK CREAM FELT CRAFT TRINKET BOX ;12;20111110;1.25;16743;United Kingdom
556222;21143;ANTIQUE GLASS HEART DECORATION ;12;20110609;1.95;17522;United Kingdom
562688;22805;BLUE DRAWER KNOB ACRYLIC EDWARDIAN;4;20110808;1.25;13869;United Kingdom
560773;22268;DECORATION SITTING BUNNY;2;20110720;0.63;;United Kingdom
576617;22898;CHILDRENS APRON APPLES DESIGN;1;20111115;4.13;;United Kingdom
571656;22367;CHILDRENS APRON SPACEBOY DESIGN;1;20111018;1.95;16393;United Kingdom
569948;84949;SILVER HANGING T-LIGHT HOLDER;12;20111006;1.65;14959;United Kingdom
574950;22566;FELTCRAFT HAIRBAND PINK AND PURPLE;1;20111108;1.63;;United Kingdom
571671;85049A;TRADITIONAL CHRISTMAS RIBBONS;6;20111018;1.25;16940;United Kingdom
566582;23275;SET OF 3 HANGING OWLS OLLIE BEAK;48;20110913;1.25;13384;United Kingdom
569824;22382;LUNCH BAG SPACEBOY DESIGN ;2;20111006;1.65;17295;United Kingdom
555327;22219;LOVEBIRD HANGING DECORATION WHITE ;10;20110602;1.63;;United Kingdom
574528;21425;SKULLS STORAGE BOX LARGE;6;20111104;2.95;16782;United Kingdom
570458;23198;PANTRY MAGNETIC  SHOPPING LIST;4;20111010;1.45;14535;United Kingdom
558268;21351;damaged;-220;20110628;0;;United Kingdom
576303;85049A;TRADITIONAL CHRISTMAS RIBBONS;2;20111114;1.25;15532;United Kingdom
577768;21383;PACK OF 12 STICKY BUNNIES;1;20111121;1.25;;United Kingdom
537301;84926D;LA PALMIERA TILE COASTER;1;20101206;1.25;15860;United Kingdom
577572;23395;BELLE JARDINIERE CUSHION COVER;3;20111120;3.75;17384;United Kingdom
559944;22192;BLUE DINER WALL CLOCK;24;20110714;7.65;17396;United Kingdom
550339;37501;TEA TIME TEA SET IN GIFT BOX;3;20110417;6.95;17697;United Kingdom
575325;22111;SCOTTIE DOG HOT WATER BOTTLE;2;20111109;4.95;17293;United Kingdom
559550;21094;SET/6 RED SPOTTY PAPER PLATES;6;20110710;0.85;17757;United Kingdom
544298;22366;DOORMAT AIRMAIL ;6;20110217;6.75;14298;United Kingdom
572549;23002;TRAVEL CARD WALLET SKULLS;1;20111024;0.83;;United Kingdom
540566;84459A;PINK METAL CHICKEN HEART ;1;20110110;1.49;17811;United Kingdom
562602;23150;IVORY SWEETHEART SOAP DISH;6;20110808;2.49;12865;Austria
539595;22336;DOVE DECORATION PAINTED ZINC ;2;20101220;1.28;;United Kingdom
C555360;23168;CLASSIC CAFE SUGAR DISPENSER;-5;20110602;1.25;16133;United Kingdom
538894;22629;SPACEBOY LUNCH BOX ;2;20101214;1.95;16161;United Kingdom
C553534;21467;CHERRY CROCHET FOOD COVER;-1;20110517;3.75;14849;United Kingdom
553565;22723;SET OF 6 HERB TINS SKETCHBOOK;4;20110518;3.95;17505;United Kingdom
541695;21801;CHRISTMAS TREE DECORATION WITH BELL;8;20110120;0.42;;United Kingdom
538796;22113;GREY HEART HOT WATER BOTTLE;8;20101214;3.75;17041;United Kingdom
549690;22088;PAPER BUNTING COLOURED LACE;1;20110411;2.95;17841;United Kingdom
547572;84974;S/2 ZINC HEART DESIGN PLANTERS;1;20110324;9.95;13512;United Kingdom
578344;22698;PINK REGENCY TEACUP AND SAUCER;2;20111124;5.79;;United Kingdom
539455;22470;HEART OF WICKER LARGE;2;20101217;2.95;12748;United Kingdom
577022;22579;WOODEN TREE CHRISTMAS SCANDINAVIAN;6;20111117;0.29;13668;United Kingdom
571846;22758;LARGE PURPLE BABUSHKA NOTEBOOK  ;1;20111019;1.25;17841;United Kingdom
580677;20726;LUNCH BAG WOODLAND;2;20111205;1.65;16200;United Kingdom
560090;22819;BIRTHDAY CARD, RETRO SPOT;4;20110714;0.42;;United Kingdom
579787;21257;VICTORIAN SEWING BOX MEDIUM;1;20111130;15.79;;United Kingdom
C557475;84660A;WHITE STITCHED WALL CLOCK;-1;20110620;3.75;13517;United Kingdom
575070;35970;ZINC FOLKART SLEIGH BELLS;20;20111108;1.69;17841;United Kingdom
574678;22796;PHOTO FRAME 3 CLASSIC HANGING;4;20111106;9.95;13365;United Kingdom
546378;22248;DECORATION  PINK CHICK MAGIC GARDEN;16;20110311;0.85;14329;United Kingdom
558614;22377;BOTTLE BAG RETROSPOT ;3;20110630;1.63;;United Kingdom
580677;85114B;IVORY ENCHANTED FOREST PLACEMAT;1;20111205;1.65;16200;United Kingdom
561651;21033;JUMBO BAG CHARLIE AND LOLA TOYS;12;20110728;2.46;;United Kingdom
C542138;20866;BLUE ROSE FABRIC MIRROR;-120;20110125;1.06;17368;United Kingdom
575074;23203;JUMBO BAG VINTAGE DOILY ;3;20111108;2.08;15356;United Kingdom
578149;23136;IVORY WIRE SWEETHEART LETTER TRAY;1;20111123;7.46;;United Kingdom
576553;22464;HANGING METAL HEART LANTERN;12;20111115;1.65;14666;United Kingdom
537077;21354;TOAST ITS - BEST MUM;3;20101205;1.25;17062;United Kingdom
559836;22212;FOUR HOOK  WHITE LOVEBIRDS;6;20110713;2.1;13911;United Kingdom
572562;23582;VINTAGE DOILY JUMBO BAG RED ;10;20111025;2.08;13481;United Kingdom
554855;85034A;3 GARDENIA MORRIS BOXED CANDLES;4;20110527;4.25;15172;United Kingdom
577076;21982;PACK OF 12 SUKI TISSUES ;12;20111117;0.39;14362;United Kingdom
572552;21975;PACK OF 60 DINOSAUR CAKE CASES;1;20111024;1.25;14096;United Kingdom
557125;22720;SET OF 3 CAKE TINS PANTRY DESIGN ;188;20110616;4.25;17450;United Kingdom
557502;21801;CHRISTMAS TREE DECORATION WITH BELL;3;20110620;0.42;;United Kingdom
552881;23284;DOORMAT KEEP CALM AND COME IN;4;20110512;7.95;18245;United Kingdom
576399;22752;SET 7 BABUSHKA NESTING BOXES;2;20111115;8.5;12684;France
564172;22646;CERAMIC STRAWBERRY CAKE MONEY BANK;8;20110823;1.45;16033;United Kingdom
536544;21791;VINTAGE HEADS AND TAILS CARD GAME ;2;20101201;2.51;;United Kingdom
559884;22403;MAGNETS PACK OF 4 VINTAGE LABELS ;24;20110713;0.39;16843;United Kingdom
568049;22431;WATERING CAN BLUE ELEPHANT;2;20110923;1.95;17841;United Kingdom
576654;85099B;JUMBO BAG RED RETROSPOT;8;20111116;2.08;15584;United Kingdom
551392;48185;DOORMAT FAIRY CAKE;2;20110428;7.95;13229;United Kingdom
559162;23202;JUMBO BAG VINTAGE LEAF;1;20110706;4.13;;United Kingdom
537441;22768;FAMILY PHOTO FRAME CORNICE;3;20101206;9.95;13564;United Kingdom
561217;22190;LOCAL CAFE MUG;1;20110725;2.46;;United Kingdom
570455;23356;LOVE HOT WATER BOTTLE;1;20111010;5.95;14529;United Kingdom
557117;22699;ROSES REGENCY TEACUP AND SAUCER ;6;20110616;2.95;14849;United Kingdom
549787;22066;LOVE HEART TRINKET POT;2;20110412;0.39;13268;United Kingdom
571180;48194;DOORMAT HEARTS;10;20111014;7.08;15498;United Kingdom
542890;21989;PACK OF 20 SKULL PAPER NAPKINS;4;20110201;0.85;15311;United Kingdom
549558;22979;PANTRY WASHING UP BRUSH;1;20110410;1.45;15058;United Kingdom
543631;85036A;GARDENIA 1 WICK MORRIS BOXED CANDLE;1;20110210;4.25;14081;United Kingdom
578141;23681;LUNCH BAG RED VINTAGE DOILY;200;20111123;1.45;14646;Netherlands
554832;21232;STRAWBERRY CERAMIC TRINKET BOX;12;20110526;1.25;16092;United Kingdom
581439;23506;MINI PLAYING CARDS SPACEBOY ;1;20111208;0.83;;United Kingdom
546038;21056;DOCTOR'S BAG SOFT TOY;1;20110309;8.95;15071;United Kingdom
545688;22907;PACK OF 20 NAPKINS PANTRY DESIGN;4;20110306;0.85;16033;United Kingdom
543399;21231;SWEETHEART CERAMIC TRINKET BOX;2;20110208;2.46;;United Kingdom
551990;22607;WOODEN ROUNDERS GARDEN SET ;8;20110505;8.5;15759;United Kingdom
C570454;BANK CHARGES;Bank Charges;-1;20111010;472.77;;United Kingdom
569555;23171;REGENCY TEA PLATE GREEN ;12;20111005;1.65;17728;United Kingdom
560368;22555;PLASTERS IN TIN STRONGMAN;5;20110718;1.65;17841;United Kingdom
564904;22564;ALPHABET STENCIL CRAFT;4;20110831;1.25;15984;United Kingdom
554808;21166;COOK WITH WINE METAL SIGN ;1;20110526;2.08;17059;United Kingdom
545980;21114;LAVENDER SCENTED FABRIC HEART;10;20110308;1.25;14730;United Kingdom
570690;84946;ANTIQUE SILVER T-LIGHT GLASS;3;20111011;2.46;;United Kingdom
575943;21650;ASSORTED TUTTI FRUTTI BRACELET;1;20111113;0.19;17920;United Kingdom
565150;84992;72 SWEETHEART FAIRY CAKE CASES;48;20110901;0.42;14298;United Kingdom
542891;22727;ALARM CLOCK BAKELIKE RED ;4;20110201;3.75;16705;United Kingdom
559163;20978;36 PENCILS TUBE SKULLS;1;20110706;2.46;;United Kingdom
558862;84558A;3D DOG PICTURE PLAYING CARDS;6;20110704;2.95;13901;United Kingdom
575034;23102;SILVER HEARTS TABLE DECORATION;2;20111108;0.83;15573;United Kingdom
546683;22698;PINK REGENCY TEACUP AND SAUCER;6;20110316;2.95;12868;United Kingdom
542835;22469;HEART OF WICKER SMALL;12;20110201;1.65;13939;United Kingdom
581219;DOT;DOTCOM POSTAGE;1;20111208;1008.96;;United Kingdom
567311;20971;PINK BLUE FELT CRAFT TRINKET BOX;24;20110919;1.06;13777;United Kingdom
557275;21509;COWBOYS AND INDIANS BIRTHDAY CARD ;12;20110619;0.42;15544;United Kingdom
538260;84029G;KNITTED UNION FLAG HOT WATER BOTTLE;8;20101210;3.75;18178;United Kingdom
567294;22839;3 TIER CAKE TIN GREEN AND CREAM;1;20110919;14.95;13774;United Kingdom
575144;POST;POSTAGE;3;20111108;28;12540;Spain
581217;23160;REGENCY TEA SPOON;6;20111208;2.46;;United Kingdom
572669;22636;CHILDS BREAKFAST SET CIRCUS PARADE;1;20111025;8.5;16549;United Kingdom
550332;22161;HEART DECORATION RUSTIC HANGING ;2;20110417;0.65;13474;United Kingdom
566591;15060B;FAIRY CAKE DESIGN UMBRELLA;2;20110913;3.75;16036;United Kingdom
560724;23208;LUNCH BAG VINTAGE LEAF DESIGN;20;20110720;1.65;16186;United Kingdom
553157;23081;GREEN METAL BOX ARMY SUPPLIES;1;20110513;8.25;;United Kingdom
559055;35649;VINTAGE BEAD COSMETIC BAG ;1;20110705;2.46;;United Kingdom
552959;22379;RECYCLING BAG RETROSPOT ;1;20110512;2.1;12748;United Kingdom
569562;23247;BISCUIT TIN 50'S CHRISTMAS;6;20111005;2.89;12720;Germany
580727;22698;PINK REGENCY TEACUP AND SAUCER;1;20111205;5.79;14096;United Kingdom
555340;21239;PINK  POLKADOT CUP;8;20110602;0.85;13334;United Kingdom
560590;22907;PACK OF 20 NAPKINS PANTRY DESIGN;12;20110719;0.85;12560;Germany
545342;22457;NATURAL SLATE HEART CHALKBOARD ;6;20110302;2.95;13497;United Kingdom
542003;84997A;GREEN 3 PIECE POLKADOT CUTLERY SET;3;20110125;3.75;15311;United Kingdom
569524;22751;FELTCRAFT PRINCESS OLIVIA DOLL;1;20111004;3.75;14506;United Kingdom
548005;82494L;WOODEN FRAME ANTIQUE WHITE ;6;20110329;2.95;14128;United Kingdom
564841;21154;RED RETROSPOT OVEN GLOVE ;3;20110830;3.29;;United Kingdom
549442;22326;ROUND SNACK BOXES SET OF4 WOODLAND ;18;20110408;2.95;16996;United Kingdom
569461;23510;MINI PLAYING CARDS GYMKHANA;20;20111004;0.42;16556;United Kingdom
556960;21668;RED STRIPE CERAMIC DRAWER KNOB;12;20110616;1.25;14844;United Kingdom
560434;85086A;CANDY SPOT HEART DECORATION;10;20110718;0.83;;United Kingdom
567656;22988;SOLDIERS EGG CUP ;1;20110921;2.46;14096;United Kingdom
543371;21912;VINTAGE SNAKES & LADDERS;2;20110207;3.75;14048;United Kingdom
542000;47566;PARTY BUNTING;5;20110125;4.65;14257;United Kingdom
567062;21892;TRADITIONAL WOODEN CATCH CUP GAME ;12;20110916;1.25;16108;United Kingdom
541421;22219;LOVEBIRD HANGING DECORATION WHITE ;1;20110117;1.63;;United Kingdom
578702;23356;LOVE HOT WATER BOTTLE;12;20111125;5.95;15382;United Kingdom
543829;21242;RED RETROSPOT PLATE ;96;20110214;1.45;12939;United Kingdom
562373;22630;DOLLY GIRL LUNCH BOX;30;20110804;1.95;16672;United Kingdom
581516;23355;HOT WATER BOTTLE KEEP CALM;8;20111209;4.95;14422;United Kingdom
557892;22730;ALARM CLOCK BAKELIKE IVORY;1;20110623;3.75;14534;United Kingdom
567671;90214S;"LETTER ""S"" BLING KEY RING";1;20110921;0.83;;United Kingdom
567175;23403;LETTER HOLDER HOME SWEET HOME;2;20110918;3.75;13067;United Kingdom
553197;85053;FRENCH ENAMEL CANDLEHOLDER;2;20110515;2.1;17263;United Kingdom
553522;23208;LUNCH BAG VINTAGE LEAF DESIGN;2;20110517;1.65;15005;United Kingdom
572185;21673;WHITE SPOT BLUE CERAMIC DRAWER KNOB;1;20111021;3.29;;United Kingdom
574368;37449;CERAMIC CAKE STAND + HANGING CAKES;2;20111104;9.95;13004;United Kingdom
551440;15056P;EDWARDIAN PARASOL PINK;1;20110428;5.95;15311;United Kingdom
543820;22249;DECORATION WHITE CHICK MAGIC GARDEN;12;20110213;0.85;16084;United Kingdom
557021;85099B;JUMBO BAG RED RETROSPOT;10;20110616;2.08;17642;United Kingdom
553315;22328;ROUND SNACK BOXES SET OF 4 FRUITS ;12;20110516;2.95;16705;United Kingdom
549115;22197;SMALL POPCORN HOLDER;48;20110406;0.85;13098;United Kingdom
547385;35095B;RED VICTORIAN FABRIC OVAL BOX;1;20110322;0.83;;United Kingdom
541570;22505;MEMO BOARD COTTAGE DESIGN;48;20110119;4.25;14646;Netherlands
555249;23300;GARDENERS KNEELING PAD CUP OF TEA ;1;20110601;1.65;17472;United Kingdom
544931;47559B;TEA TIME OVEN GLOVE;10;20110224;1.25;13501;Switzerland
549951;82486;WOOD S/3 CABINET ANT WHITE FINISH;6;20110413;8.95;13134;United Kingdom
572182;22271;FELTCRAFT DOLL ROSIE;6;20111021;2.95;13588;United Kingdom
579694;22507;MEMO BOARD RETROSPOT  DESIGN;1;20111130;10.79;;United Kingdom
562099;22355;CHARLOTTE BAG SUKI DESIGN;10;20110802;0.85;14688;United Kingdom
543046;22778;GLASS CLOCHE SMALL;4;20110203;3.95;13873;United Kingdom
564758;22335;HEART DECORATION PAINTED ZINC ;3;20110830;1.25;;United Kingdom
536876;22601;CHRISTMAS RETROSPOT ANGEL WOOD;4;20101203;1.66;;United Kingdom
570465;23108;SET OF 10 LED DOLLY LIGHTS;1;20111010;12.46;;United Kingdom
574475;22621;TRADITIONAL KNITTING NANCY;12;20111104;1.65;14132;United Kingdom
573269;82494L;WOODEN FRAME ANTIQUE WHITE ;6;20111028;2.95;16764;United Kingdom
558083;22902;TOTE BAG I LOVE LONDON;10;20110626;2.1;17284;United Kingdom
577524;21818;GLITTER HEART DECORATION;10;20111120;0.39;16905;United Kingdom
550352;22051;BLUE SCANDINAVIAN PAISLEY WRAP;25;20110418;0.42;16719;United Kingdom
560250;23209;LUNCH BAG DOILEY PATTERN ;3;20110717;1.65;14659;United Kingdom
563096;20728;LUNCH BAG CARS BLUE;10;20110812;1.65;15544;United Kingdom
554151;85062;PEARL CRYSTAL PUMPKIN T-LIGHT HLDR;4;20110523;1.65;14049;United Kingdom
C540307;21537;RED RETROSPOT PUDDING BOWL;-48;20110106;3.75;15823;United Kingdom
572718;23487;SWEET HEART CAKE CARRIER;1;20111025;9.95;15656;United Kingdom
581456;23394;POSTE FRANCE CUSHION COVER;2;20111208;3.75;17530;United Kingdom
550622;82583;HOT BATHS METAL SIGN;4;20110419;2.1;13735;United Kingdom
566913;21745;GAOLERS KEYS DECORATIVE GARDEN ;1;20110915;3.75;17602;United Kingdom
543594;22813;PACK 3 BOXES BIRD PANNETONE ;24;20110210;1.95;18093;United Kingdom
559543;23084;RABBIT NIGHT LIGHT;1;20110710;2.08;17126;United Kingdom
549431;22027;TEA PARTY BIRTHDAY CARD;24;20110408;0.42;15874;United Kingdom
558340;22514;CHILDS GARDEN SPADE BLUE;1;20110628;0;;United Kingdom
571850;23354;6 GIFT TAGS 50'S CHRISTMAS ;8;20111019;0.83;14698;United Kingdom
565841;18094C;WHITE AND BLUE CERAMIC OIL BURNER;1;20110907;2.46;;United Kingdom
573585;20679;EDWARDIAN PARASOL RED;1;20111031;12.46;;United Kingdom
549917;22027;TEA PARTY BIRTHDAY CARD;12;20110413;0.42;16607;United Kingdom
570096;22685;FRENCH BLUE METAL DOOR SIGN 0;1;20111007;1.25;15311;United Kingdom
547940;22480;RED TEA TOWEL CLASSIC DESIGN;3;20110328;1.25;16814;United Kingdom
555501;23170;REGENCY TEA PLATE ROSES ;3;20110603;1.65;15508;United Kingdom
569721;22743;MAKE YOUR OWN FLOWERPOWER CARD KIT;6;20111006;2.95;12628;Germany
559801;21363;HOME SMALL WOOD LETTERS;1;20110712;10.79;;United Kingdom
550471;84796B;BLUE SAVANNAH PICNIC HAMPER FOR 2;2;20110418;8.29;;United Kingdom
554326;21792;CLASSIC FRENCH STYLE BASKET GREEN ;3;20110523;3.95;13737;United Kingdom
564950;21122;SET/10 PINK POLKADOT PARTY CANDLES;8;20110831;1.25;17320;United Kingdom
578310;22112;CHOCOLATE HOT WATER BOTTLE;3;20111123;4.95;17434;United Kingdom
556092;20718;RED RETROSPOT SHOPPER BAG;1;20110608;3.29;;United Kingdom
543539;22329;ROUND CONTAINER SET OF 5 RETROSPOT;3;20110209;1.65;17757;United Kingdom
566972;22841;ROUND CAKE TIN VINTAGE GREEN;2;20110916;7.95;16573;United Kingdom
569768;82582;AREA PATROLLED METAL SIGN;72;20111006;1.85;13078;United Kingdom
546995;20992;JAZZ HEARTS PURSE NOTEBOOK;8;20110318;0.85;14041;United Kingdom
580757;22910;PAPER CHAIN KIT VINTAGE CHRISTMAS;6;20111206;2.95;13709;United Kingdom
543826;35921;EASTER BUNNY HANGING GARLAND;3;20110214;4.96;;United Kingdom
571046;23294;SET OF 6 SNACK LOAF BAKING CASES;1;20111013;0.83;18096;United Kingdom
562928;23126;FELTCRAFT GIRL AMELIE KIT;2;20110810;4.95;15494;United Kingdom
541566;21633;SUNFLOWER DECORATIVE PARASOL;12;20110119;3.95;17722;United Kingdom
547730;22629;SPACEBOY LUNCH BOX ;2;20110325;1.95;14796;United Kingdom
565236;23051;RECYCLED ACAPULCO MAT BLUE;2;20110902;8.25;14276;United Kingdom
557621;21745;GAOLERS KEYS DECORATIVE GARDEN ;4;20110621;3.75;12444;Norway
568059;22199;FRYING PAN RED RETROSPOT;2;20110923;4.25;13097;United Kingdom
540362;85152;HAND OVER THE CHOCOLATE   SIGN ;3;20110106;2.1;13656;United Kingdom
575930;22739;RIBBON REEL CHRISTMAS SOCK BAUBLE;1;20111111;3.29;;United Kingdom
576909;22961;JAM MAKING SET PRINTED;24;20111117;1.45;12471;Germany
559457;22212;FOUR HOOK  WHITE LOVEBIRDS;6;20110708;2.1;14918;United Kingdom
571653;72817;SET OF 2 CHRISTMAS DECOUPAGE CANDLE;48;20111018;0.79;14298;United Kingdom
564168;22667;RECIPE BOX RETROSPOT ;1;20110823;2.95;16794;United Kingdom
543924;21407;BROWN CHECK CAT DOORSTOP ;1;20110214;4.25;16904;United Kingdom
577804;22963;JAM JAR WITH GREEN LID;6;20111121;0.85;17432;United Kingdom
575760;23559;WOODLAND BUNNIES LOLLY MAKERS;1;20111111;2.08;15965;United Kingdom
563432;23300;GARDENERS KNEELING PAD CUP OF TEA ;3;20110816;1.65;16713;United Kingdom
568698;22594;CHRISTMAS GINGHAM TREE;12;20110928;0.85;14911;EIRE
569533;22737;RIBBON REEL CHRISTMAS PRESENT ;5;20111004;1.65;16374;United Kingdom
555502;22675;FRENCH KITCHEN SIGN BLUE METAL;1;20110603;1.25;;United Kingdom
555577;21533;RETROSPOT LARGE MILK JUG;3;20110605;4.95;15301;United Kingdom
578347;23245;SET OF 3 REGENCY CAKE TINS;2;20111124;10.79;;United Kingdom
539631;48173C;DOORMAT BLACK FLOCK ;1;20101220;14.43;;United Kingdom
550836;22617;BAKING SET SPACEBOY DESIGN;3;20110421;4.95;14759;United Kingdom
547194;22892;SET OF SALT AND PEPPER TOADSTOOLS;6;20110321;1.25;12637;France
549578;22964;3 PIECE SPACEBOY COOKIE CUTTER SET;6;20110411;2.1;17340;United Kingdom
565141;22384;LUNCH BAG PINK POLKADOT;1;20110901;1.65;17841;United Kingdom
572871;22355;CHARLOTTE BAG SUKI DESIGN;30;20111026;0.85;13408;United Kingdom
563429;23192;BUNDLE OF 3 ALPHABET EXERCISE BOOKS;12;20110816;1.65;13999;United Kingdom
572096;22186;RED STAR CARD HOLDER;5;20111020;1.95;16813;United Kingdom
564835;22384;LUNCH BAG PINK POLKADOT;1;20110830;4.13;;United Kingdom
569223;21504;SKULLS GREETING CARD;12;20111002;0.42;16283;United Kingdom
573413;21620;SET OF 4 ROSE BOTANICAL CANDLES;4;20111030;1.25;15444;United Kingdom
561515;21668;RED STRIPE CERAMIC DRAWER KNOB;2;20110727;3.29;;United Kingdom
540489;21340;CLASSIC METAL BIRDCAGE PLANT HOLDER;2;20110107;12.75;13593;United Kingdom
561024;21430;SET/3 RED GINGHAM ROSE STORAGE BOX;4;20110724;3.75;12916;United Kingdom
544688;15056P;EDWARDIAN PARASOL PINK;4;20110223;5.95;18151;United Kingdom
554987;22188;BLACK HEART CARD HOLDER;1;20110529;3.95;14823;United Kingdom
557291;20618;QUEEN OF THE SKIES PASSPORT COVER ;12;20110619;2.1;18230;United Kingdom
581146;23090;VINTAGE GLASS T-LIGHT HOLDER;24;20111207;0.83;17602;United Kingdom
546104;82011B;BATHROOM SCALES RUBBER DUCKS;1;20110309;3.75;14527;United Kingdom
556480;23090;VINTAGE GLASS T-LIGHT HOLDER;6;20110612;0.83;13617;United Kingdom
542904;21731;RED TOADSTOOL LED NIGHT LIGHT;24;20110201;1.65;12682;France
571564;23356;LOVE HOT WATER BOTTLE;3;20111018;5.95;16019;United Kingdom
581427;22114;HOT WATER BOTTLE TEA AND SYMPATHY;4;20111208;4.25;13890;United Kingdom
537421;22752;SET 7 BABUSHKA NESTING BOXES;5;20101206;8.5;17218;United Kingdom
579520;23103;JINGLE BELL HEART DECORATION;2;20111129;1.65;12748;United Kingdom
548157;22411;JUMBO SHOPPER VINTAGE RED PAISLEY;80;20110329;1.65;14298;United Kingdom
579408;22733;3D TRADITIONAL CHRISTMAS STICKERS;2;20111129;1.25;14701;United Kingdom
543164;84763;ZINC FINISH 15CM PLANTER POTS;6;20110203;1.25;13208;United Kingdom
559162;20992;JAZZ HEARTS PURSE NOTEBOOK;1;20110706;0.83;;United Kingdom
560692;21733;RED HANGING HEART T-LIGHT HOLDER;1;20110720;2.95;14704;United Kingdom
561076;22924;FRIDGE MAGNETS LA VIE EN ROSE;24;20110724;0.85;17696;United Kingdom
567184;23184;BULL DOG BOTTLE OPENER;6;20110918;4.95;16033;United Kingdom
548796;21833;CAMOUFLAGE LED TORCH;6;20110404;1.69;15752;United Kingdom
540026;82613C;METAL SIGN,CUPCAKE SINGLE HOOK;14;20110104;0.85;;United Kingdom
561807;22669;RED BABY BUNTING ;5;20110729;2.95;17491;United Kingdom
568049;21218;RED SPOTTY BISCUIT TIN;3;20110923;3.75;17841;United Kingdom
554999;82582;AREA PATROLLED METAL SIGN;2;20110529;2.1;15547;United Kingdom
571724;48184;DOORMAT ENGLISH ROSE ;2;20111019;8.25;12572;Germany
541839;84375;SET OF 20 KIDS COOKIE CUTTERS;4;20110123;2.1;17769;United Kingdom
542344;21212;PACK OF 72 RETROSPOT CAKE CASES;5;20110127;1.25;;United Kingdom
544776;22426;ENAMEL WASH BOWL CREAM;1;20110223;8.29;;United Kingdom
565200;23167;SMALL CERAMIC TOP STORAGE JAR ;5;20110901;0.83;17576;United Kingdom
569535;82494L;WOODEN FRAME ANTIQUE WHITE ;6;20111004;2.95;15044;United Kingdom
539442;22697;GREEN REGENCY TEACUP AND SAUCER;6;20101217;2.95;16558;United Kingdom
566728;71101E;STANDING FAIRY POLE SUPPORT ;48;20110914;0.72;15841;United Kingdom
567901;20725;LUNCH BAG RED RETROSPOT;2;20110922;4.13;;United Kingdom
565734;22912;YELLOW COAT RACK PARIS FASHION;3;20110906;4.95;17191;United Kingdom
571508;22144;CHRISTMAS CRAFT LITTLE FRIENDS;1;20111017;4.13;;United Kingdom
565249;22556;PLASTERS IN TIN CIRCUS PARADE ;2;20110902;1.65;18027;United Kingdom
565232;23166;MEDIUM CERAMIC TOP STORAGE JAR;1;20110902;2.46;;United Kingdom
545559;22993;SET OF 4 PANTRY JELLY MOULDS;1;20110303;1.25;15005;United Kingdom
560924;23296;SET OF 6 TEA TIME BAKING CASES;128;20110722;1.04;15061;United Kingdom
556494;22971;QUEENS GUARD COFFEE MUG;3;20110612;2.55;17802;United Kingdom
580115;22134;MINI LADLE LOVE HEART RED ;2;20111201;0.83;;United Kingdom
